1614584700000,46088.74000000,46425.61000000,45938.46000000,46288.18000000,1155.76603300,1614585599999,53369472.33163010,16750,663.75844600,30645770.33023322,0
1614585600000,46291.87000000,46659.00000000,46272.10000000,46536.66000000,959.84945700,1614586499999,44610191.90836910,21125,442.82435300,20582367.15028720,0
1614586500000,46536.67000000,47060.68000000,46459.32000000,46882.48000000,1806.98088800,1614587399999,84640948.98201825,34857,1047.72690800,49082314.77083270,0
1614587400000,46882.48000000,47300.00000000,46815.38000000,47085.84000000,1130.77519300,1614588299999,53227430.67166630,27391,557.73469000,26256614.46375006,0
1614588300000,47080.98000000,47220.00000000,46966.93000000,47009.38000000,996.32990800,1614589199999,46919780.16039024,21921,468.79899100,22080835.69226206,0
1614589200000,47009.38000000,47397.41000000,46900.00000000,47259.85000000,1291.78455500,1614590099999,60939089.99289357,33825,559.23781100,26394196.39701592,0
1614590100000,47259.84000000,47448.82000000,47104.02000000,47183.83000000,1022.52970600,1614590999999,48304371.86886656,31203,491.25820800,23205199.94397265,0
1614591000000,47179.12000000,47460.64000000,47130.83000000,47452.38000000,827.73589100,1614591899999,39121090.86825175,28002,449.35614400,21236793.27382532,0
1614591900000,47452.39000000,47500.00000000,47230.35000000,47350.12000000,748.47610100,1614592799999,35441252.84092873,26563,360.85091100,17093289.36391669,0
1614592800000,47347.51000000,47426.55000000,46968.00000000,47280.35000000,946.56448500,1614593699999,44653528.87427411,28850,359.78586700,16974777.06910471,0
1614593700000,47278.55000000,47420.03000000,47130.00000000,47168.42000000,680.25426400,1614594599999,32158034.57837622,25420,337.89244500,15976378.44780213,0
1614594600000,47168.42000000,47623.12000000,47168.42000000,47578.79000000,918.82528900,1614595499999,43515202.31018293,28537,515.55139300,24421237.67749142,0
1614595500000,47577.98000000,47714.61000000,47397.96000000,47615.66000000,1244.85475900,1614596399999,59252578.88660165,30942,600.83705800,28597484.31249009,0
